sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz,Fx,Fy,Fz,Tx,Ty,Tz
image_1.png,surface,0.0,0.0,1.4369838277066043,18.67897347150388,-8.270680217208728,0.0,2.0718503774730004,0.49030337174561617,0.0,0.0,0.0,2.5057929389871285,0,0,0,0,0,0,0.20785669153818692,0.024041725419262618,0.6341954030493039,0.0,0.0,0.0
image_2.png,surface,0.0,0.0,1.5717149520323734,7.889426140533854,-5.88137599705744,0.0,0.07105918492822819,0.003509014444615558,0.0,0.0,0.0,-1.4269528664925804,0,0,0,0,0,0,0.05042325926608378,-0.01037775715441182,0.3514948917241925,0.0,0.0,0.0
image_3.png,surface,0.0,0.0,2.2076415472400415,-10.144135530001732,22.79191511882138,0.0,2.672247877884608,0.7094989176597983,0.0,0.0,0.0,-0.6835300026182569,0,0,0,0,0,0,0.31599458502942174,-0.02289650680346582,1.0361896752177053,0.0,0.0,0.0
image_4.png,surface,0.0,0.0,2.0023694738120335,-21.40301643933964,7.864672527195789,0.0,0.4619666853118503,-2.3562313848010925,0.0,0.0,0.0,-1.785784741634091,0,0,0,0,0,0,0.11347516169859198,-0.38891341034011967,1.1785570641012348,0.0,0.0,0.0
image_5.png,surface,0.0,0.0,0.67620744874453,-2.542309739597577,17.492365909124658,0.0,-0.32896449452939946,-0.5829454580789893,0.0,0.0,0.0,-1.9119968366456042,0,0,0,0,0,0,-0.007053960120074343,-0.021940060486976155,0.08012017556216015,0.0,0.0,0.0
image_6.png,surface,0.0,0.0,0.8936946476935175,12.697059661932995,-21.182518315484195,0.0,-2.410552749034138,-1.3104601859860374,0.0,0.0,0.0,-1.6121537308343994,0,0,0,0,0,0,-0.15734668454247128,-0.08578757142014459,0.5167081422625845,0.0,0.0,0.0
image_7.png,surface,0.0,0.0,0.6763892173058654,-5.193923477097322,-13.2572409410117,0.0,1.4660365561573472,1.1031064419712644,0.0,0.0,0.0,-1.8338814205847562,0,0,0,0,0,0,0.04870961113335374,9.59592521477907e-05,0.14746756951296117,0.0,0.0,0.0
image_8.png,surface,0.0,0.0,0.5864753143856669,13.081229626773549,19.4968827225617,0.0,1.9622911524745423,0.7364419031727547,0.0,0.0,0.0,0.09774585664084512,0,0,0,0,0,0,0.041803274342653296,-0.0003256322163048923,0.15979821637623431,0.0,0.0,0.0
image_9.png,surface,0.0,0.0,2.4400122948626013,-13.044144508387909,8.16324769205548,0.0,1.207044709464868,2.0433064955140265,0.0,0.0,0.0,2.716430078095332,0,0,0,0,0,0,0.17252449344808046,0.24291219474846942,0.856276560807359,0.0,0.0,0.0
image_10.png,surface,0.0,0.0,2.6273972691574645,-18.78201349824196,3.952440078189629,0.0,-0.7174958815741804,1.3307044842627171,0.0,0.0,0.0,-2.1428531809903415,0,0,0,0,0,0,-0.25935136135972586,0.2668390836856536,1.4059215087985348,0.0,0.0,0.0
image_11.png,surface,0.0,0.0,1.5404445805652909,4.74645452247712,5.237527451985835,0.0,2.0431878903829253,1.6096215360757034,0.0,0.0,0.0,0.6676464059804554,0,0,0,0,0,0,0.09845867313229796,0.02416757361880073,0.23205375263153988,0.0,0.0,0.0
image_12.png,surface,0.0,0.0,2.9221019613059687,-6.77767055825565,9.952259414348564,0.0,-2.061630498877263,0.04580594031584709,0.0,0.0,0.0,1.0615973942971273,0,0,0,0,0,0,-0.6722218539281606,-0.13242376796398156,1.8307728076406915,0.0,0.0,0.0
image_13.png,surface,0.0,0.0,2.6589942555908275,-12.160925897746784,4.721691133236552,0.0,-1.1584966342821807,-1.74810002709164,0.0,0.0,0.0,-1.5280738004302759,0,0,0,0,0,0,-0.20871503749454584,-0.4724262755536125,1.4565838985185546,0.0,0.0,0.0
image_14.png,surface,0.0,0.0,2.6509626096876993,10.341779774596386,-21.142259731180033,0.0,-1.150035608750567,0.5772232023549695,0.0,0.0,0.0,1.3764666624487827,0,0,0,0,0,0,-0.021294284789661066,0.3488559284271376,2.6630914709116382,0.0,0.0,0.0
image_15.png,surface,0.0,0.0,1.4179609998323421,22.526460825742916,4.219411523918802,0.0,1.0223373369075215,-1.6078379588479945,0.0,0.0,0.0,1.41244782111374,0,0,0,0,0,0,0.10141570538975302,-0.12765254809899276,0.49586081898921996,0.0,0.0,0.0
image_16.png,surface,0.0,0.0,2.8858679077608738,-8.321892309912439,22.88417708861751,0.0,0.6515854288370382,-2.2394884405500832,0.0,0.0,0.0,2.132819768149698,0,0,0,0,0,0,0.0918430173303642,-0.7147627147891952,2.077372346883487,0.0,0.0,0.0
image_17.png,surface,0.0,0.0,2.3723246140846594,-5.464727144235859,-18.419507217968594,0.0,-1.3831745599841136,0.8406241834624533,0.0,0.0,0.0,0.9532779097034063,0,0,0,0,0,0,-0.24265622813055351,0.1707020709559934,1.4010982206376021,0.0,0.0,0.0
image_18.png,surface,0.0,0.0,1.3842310727693112,-0.6751976938150156,22.823900778454046,0.0,1.33547852090674,0.45618318654460477,0.0,0.0,0.0,-0.6332530541936601,0,0,0,0,0,0,0.11585844142848109,0.004436149033718528,0.38797994045635864,0.0,0.0,0.0
image_19.png,surface,0.0,0.0,2.722082234862402,14.195425240849303,-16.1143219351123,0.0,0.8263086073981547,0.7026092977554861,0.0,0.0,0.0,1.0651497622493045,0,0,0,0,0,0,0.7792320269341798,0.5930328975809651,3.361161947036625,0.0,0.0,0.0
image_20.png,surface,0.0,0.0,0.5102807499128221,15.472784938845553,13.925683461375433,0.0,-2.285980484568646,-1.481948812533421,0.0,0.0,0.0,-0.09635931928269992,0,0,0,0,0,0,-0.014293590819360873,-0.02197152253686068,0.10960922345719579,0.0,0.0,0.0
image_21.png,surface,0.0,0.0,1.9289776030847077,7.906474003909118,2.567761947685597,0.0,-0.7901415542713569,1.2375213965172154,0.0,0.0,0.0,-1.354762376339295,0,0,0,0,0,0,-0.12765156698845012,0.1603951034138217,0.46327012884625157,0.0,0.0,0.0
image_22.png,surface,0.0,0.0,1.800431982505481,-3.2770348024727616,-20.28298790894246,0.0,0.08765230035961188,-2.056567422654695,0.0,0.0,0.0,1.6026587120696574,0,0,0,0,0,0,0.16639127677410012,-0.32996925988145503,1.1679168010980667,0.0,0.0,0.0
image_23.png,surface,0.0,0.0,0.7044748513256547,-5.231943675443229,-2.559271277788554,0.0,1.4076795738987564,0.020956541886345582,0.0,0.0,0.0,1.9118738589709743,0,0,0,0,0,0,0.015094104955964461,-0.010646757680924553,0.047228029909132996,0.0,0.0,0.0
image_24.png,surface,0.0,0.0,2.6558912237567167,6.618076139443067,-16.71575916805023,0.0,1.3218952960302928,-2.5758240816698783,0.0,0.0,0.0,1.170456036323408,0,0,0,0,0,0,0.530920455587618,-0.5420549381530632,2.072339156367404,0.0,0.0,0.0
image_25.png,surface,0.0,0.0,1.2042779190312505,1.827152021717015,-1.7487143229248592,0.0,-1.4131068268488476,-1.5556256021529151,0.0,0.0,0.0,-0.04927396564102171,0,0,0,0,0,0,-0.045268617857952186,-0.04605572172346741,0.13725604323520874,0.0,0.0,0.0
image_26.png,surface,0.0,0.0,1.4408751986326216,9.846801876223124,1.9494335899776505,0.0,2.804324822723673,0.11799703923925295,0.0,0.0,0.0,2.718451934985737,0,0,0,0,0,0,0.10522043037361192,-0.029490952459263038,0.23733257356322765,0.0,0.0,0.0
image_27.png,surface,0.0,0.0,1.6878835360735227,-18.330594107052562,9.69012342541028,0.0,-2.9229777493716997,-0.3435306764132974,0.0,0.0,0.0,2.968982855283522,0,0,0,0,0,0,-0.2511757683144101,-0.007206382526051336,0.6817583835251676,0.0,0.0,0.0
image_28.png,surface,0.0,0.0,2.542337076180997,-3.733433977107376,-11.747990566624843,0.0,-1.9493445926795832,0.24601988651552742,0.0,0.0,0.0,0.7501553256115283,0,0,0,0,0,0,-0.44001187871329017,0.002241671054272654,1.129221078625473,0.0,0.0,0.0
image_29.png,surface,0.0,0.0,1.9873450769323973,7.066505141999691,0.13784994351379135,0.0,1.700586900356412,0.3592372578341525,0.0,0.0,0.0,-2.5879504536583067,0,0,0,0,0,0,0.18488832775562822,-0.004242657426928725,0.4605034371650497,0.0,0.0,0.0
image_30.png,surface,0.0,0.0,1.909893008818642,-5.4099431375998,-14.026985993903624,0.0,0.5042435060630849,-2.100632962233778,0.0,0.0,0.0,0.4846331798105279,0,0,0,0,0,0,0.16454674610192532,-0.2564424493013113,0.8985718853704273,0.0,0.0,0.0
image_31.png,surface,0.0,0.0,1.405943939813973,6.225240199046477,-21.70320869046308,0.0,2.118095204114299,-1.6117247312834304,0.0,0.0,0.0,2.4940851780511952,0,0,0,0,0,0,0.2256323666627754,-0.17767720741539342,0.8716753548618926,0.0,0.0,0.0
image_32.png,surface,0.0,0.0,1.199211679479299,12.945888436427433,20.692207951756497,0.0,0.777195146632317,0.27265457690164063,0.0,0.0,0.0,1.77042040368738,0,0,0,0,0,0,0.11870741949639457,0.021571954503327096,0.3600718592362953,0.0,0.0,0.0
image_33.png,surface,0.0,0.0,1.6953005798429444,5.825578549299113,9.905296194502924,0.0,2.134495754990229,0.040556169206638126,0.0,0.0,0.0,2.4910761584072985,0,0,0,0,0,0,0.14517004270412934,-0.025164920600140344,0.3159477045788739,0.0,0.0,0.0
image_34.png,surface,0.0,0.0,1.1393338300789644,13.043646205549901,-3.803629049039815,0.0,2.506018799060297,1.049836315770505,0.0,0.0,0.0,2.601638016995648,0,0,0,0,0,0,0.08220032233127257,0.002411566123649095,0.2080043019402229,0.0,0.0,0.0
image_35.png,surface,0.0,0.0,1.3487785955107052,-9.192367983304575,12.024337239672285,0.0,1.329170916594715,1.1149100880509357,0.0,0.0,0.0,-1.5306554260605485,0,0,0,0,0,0,0.10088000011202576,0.04545165036568447,0.24532449408543938,0.0,0.0,0.0
image_36.png,surface,0.0,0.0,1.6009408373670668,-13.110632787366063,20.308601804365097,0.0,-2.034595110744316,-1.1290844971889151,0.0,0.0,0.0,0.9973558682377441,0,0,0,0,0,0,-0.2193043480696217,-0.13184329314361207,0.7510261607252285,0.0,0.0,0.0
image_37.png,surface,0.0,0.0,2.6087521609840763,-2.934162550414708,-20.523409805471566,0.0,1.4566642740769793,-1.6945737290319198,0.0,0.0,0.0,1.6213547860046198,0,0,0,0,0,0,0.8318011510911596,-0.5776495282899248,3.1058626250739247,0.0,0.0,0.0
image_38.png,surface,0.0,0.0,2.826276541866347,0.44754252694180136,-7.405010895760756,0.0,-0.7988992529741381,0.11329704804852583,0.0,0.0,0.0,-2.6049000736804624,0,0,0,0,0,0,-0.15192723427546279,-0.06197709206753322,1.3554779534487809,0.0,0.0,0.0
image_39.png,surface,0.0,0.0,2.5743534238899626,-17.27109289441178,17.677803831139826,0.0,-2.3395264871499823,-0.32740278838663667,0.0,0.0,0.0,2.320499990356333,0,0,0,0,0,0,-0.7115901042811444,-0.42136336859102225,2.3443190165533285,0.0,0.0,0.0
image_40.png,surface,0.0,0.0,1.8142492872327662,11.49703270095433,-6.528711260109812,0.0,0.8109255556030585,2.710819363884583,0.0,0.0,0.0,-1.5997785186460207,0,0,0,0,0,0,0.04677985462154064,0.22798817138574343,0.601727528114136,0.0,0.0,0.0
image_41.png,surface,0.0,0.0,2.2788931332356883,-16.239009599312606,-3.5631858700367327,0.0,0.5043741417562341,-2.4577861949770203,0.0,0.0,0.0,-1.9736846465716424,0,0,0,0,0,0,0.16717657201076858,-0.45934907451910806,1.3838772955000493,0.0,0.0,0.0
image_42.png,surface,0.0,0.0,1.338021523026717,3.117872902527162,-24.6090001513326,0.0,-1.3146890209259596,-0.39932711861261166,0.0,0.0,0.0,1.4575537231041729,0,0,0,0,0,0,-0.23813164917974858,-0.1126451503040725,0.7808590912021083,0.0,0.0,0.0
image_43.png,surface,0.0,0.0,1.6479923063857054,4.662220551194678,15.578424180172965,0.0,-1.6375733172612432,-1.826198443592427,0.0,0.0,0.0,-0.5047691724128467,0,0,0,0,0,0,-0.08197203883224131,-0.11789931263478887,0.46877894916709395,0.0,0.0,0.0
image_44.png,surface,0.0,0.0,2.8512241408680117,8.786911447586386,18.418619734701984,0.0,-1.0223322262738475,1.0298145637514338,0.0,0.0,0.0,-0.40073996010881263,0,0,0,0,0,0,-0.7575450945261846,0.4661779124465451,2.6159505281498547,0.0,0.0,0.0
image_45.png,surface,0.0,0.0,1.3873686999872887,-21.455828584907085,-2.10656833515657,0.0,0.8393650381631589,-0.053709985915523076,0.0,0.0,0.0,-0.015275792867124771,0,0,0,0,0,0,0.19977545567247085,-0.09030709488605713,0.6969651392547753,0.0,0.0,0.0
image_46.png,surface,0.0,0.0,0.9324641931434475,-20.05034452487638,12.178346442888524,0.0,1.8690554264373214,1.0915364176991464,0.0,0.0,0.0,-1.48380711101648,0,0,0,0,0,0,0.1015085406793592,0.007618535379538609,0.2934836865700855,0.0,0.0,0.0
image_47.png,surface,0.0,0.0,1.680235142544945,-1.9474260886690271,-16.590190697044182,0.0,2.2325457434875844,-1.1974325833442436,0.0,0.0,0.0,0.7227442646454967,0,0,0,0,0,0,0.2395880979035692,-0.1446420550366384,0.81140211688046,0.0,0.0,0.0
image_48.png,surface,0.0,0.0,2.13147904697897,-4.776580154075784,-5.9823972383622985,0.0,-0.6407771144470453,2.0509118226141747,0.0,0.0,0.0,-0.16330078847862417,0,0,0,0,0,0,-0.05594771994264702,0.23940732239133297,0.6037818915900889,0.0,0.0,0.0
image_49.png,surface,0.0,0.0,0.8162856495212396,-0.7042642475807697,-14.856385376408957,0.0,0.11369715569503762,1.2718111748491905,0.0,0.0,0.0,2.5458593683513335,0,0,0,0,0,0,-0.006720666211488302,0.08819913754379367,0.18765270550562088,0.0,0.0,0.0
image_50.png,surface,0.0,0.0,0.8052535466815265,-13.144686367467836,-13.66765256339691,0.0,-0.06906093591245538,1.3933009309022342,0.0,0.0,0.0,2.480107283416551,0,0,0,0,0,0,-0.004720902759972168,0.1300782721450898,0.2692734596067373,0.0,0.0,0.0
image_51.png,surface,0.0,0.0,1.2592372273485002,2.782889830064218,-21.304430263811202,0.0,0.3220666472091164,-0.29966685292940726,0.0,0.0,0.0,-1.9055731744501885,0,0,0,0,0,0,0.20389825566498018,-0.12859640959552857,0.7313399994165329,0.0,0.0,0.0
image_52.png,surface,0.0,0.0,2.769122753495834,14.79280512831854,14.200844819356542,0.0,-1.946838199986412,0.19999082026750675,0.0,0.0,0.0,2.0105512059352684,0,0,0,0,0,0,-0.9712732376594627,0.28539068140006585,2.6589983749861807,0.0,0.0,0.0
image_53.png,surface,0.0,0.0,2.1865096274824065,14.513588350304161,-12.33207159630155,0.0,-0.4452699927649776,0.9710428768505824,0.0,0.0,0.0,2.3529530239413683,0,0,0,0,0,0,-0.03201752168416875,0.45454953880922316,1.4493311022469295,0.0,0.0,0.0
image_54.png,surface,0.0,0.0,1.054835390950275,-2.4757651263690166,-14.012615480952745,0.0,-1.8849577196835092,-2.319459153734143,0.0,0.0,0.0,-2.6134815620362755,0,0,0,0,0,0,-0.04237550498022595,-0.11329012232670546,0.26047095871303527,0.0,0.0,0.0
image_55.png,surface,0.0,0.0,2.0087189015547966,-12.57468802001927,-7.52421884308249,0.0,-0.2320126863021022,1.1385859016430042,0.0,0.0,0.0,-0.5130870393446276,0,0,0,0,0,0,-0.0036631892144594097,0.28122825220034287,0.7382310490760879,0.0,0.0,0.0
image_56.png,surface,0.0,0.0,2.15059958452978,-15.661916715484537,15.745312285473,0.0,1.0559830059556619,-2.2805619701834066,0.0,0.0,0.0,-1.6365370762789406,0,0,0,0,0,0,0.17343153988423235,-0.37067486002205835,1.1247461390539408,0.0,0.0,0.0
image_57.png,surface,0.0,0.0,1.8076366997696123,-1.2645063147059084,-19.20791887344206,0.0,2.6293947230280876,0.42737761509184674,0.0,0.0,0.0,-2.6490681477336873,0,0,0,0,0,0,0.36756382746064403,-0.06974035287654065,1.1674411712933075,0.0,0.0,0.0
image_58.png,surface,0.0,0.0,2.398456151343322,8.413166587733473,16.941983860408268,0.0,-0.14609729205809538,-0.36178833645432235,0.0,0.0,0.0,0.2400580348710677,0,0,0,0,0,0,-0.1815569105597617,-0.07480416980545558,1.1211465369634679,0.0,0.0,0.0
image_59.png,surface,0.0,0.0,0.5618474716478923,-10.278880618728008,-16.341247181002778,0.0,-0.4459597786817412,2.4153391208962063,0.0,0.0,0.0,-0.6308020888266013,0,0,0,0,0,0,-0.03206013460398801,0.08519608488231536,0.23513529784546913,0.0,0.0,0.0
image_60.png,surface,0.0,0.0,0.9777930677598838,21.6206202825278,2.2293552163603425,0.0,-1.088867840647812,0.9320612947643228,0.0,0.0,0.0,0.774305232617067,0,0,0,0,0,0,-0.10954868551524995,0.0779204858465181,0.3611883611254003,0.0,0.0,0.0
image_61.png,surface,0.0,0.0,2.915929361062798,-0.9195067675173406,24.3503316034138,0.0,1.1732655535408956,-0.3283566605371418,0.0,0.0,0.0,-1.3091187774302384,0,0,0,0,0,0,0.2639018124404204,-0.09183300430545674,1.6967255908347683,0.0,0.0,0.0
image_62.png,surface,0.0,0.0,1.7443500043920803,5.085479015086338,12.711742269310404,0.0,1.1219738561019685,-2.533423093608049,0.0,0.0,0.0,-1.4633970657423332,0,0,0,0,0,0,0.08554239275709415,-0.14388696583940958,0.38341121472614187,0.0,0.0,0.0
image_63.png,surface,0.0,0.0,0.6912869959838228,23.772364821900787,-7.204086165093045,0.0,-0.9702444941857492,-2.472880956299803,0.0,0.0,0.0,0.376923712233308,0,0,0,0,0,0,-0.023759746579201546,-0.11008413944347192,0.37331357164107826,0.0,0.0,0.0
image_64.png,surface,0.0,0.0,1.2704492255449868,-2.2535656341465984,15.878505882630096,0.0,-0.054366635484488154,0.27087827325472363,0.0,0.0,0.0,-0.9857817041831218,0,0,0,0,0,0,-0.022755299183462883,0.06574467254120547,0.22589066220368176,0.0,0.0,0.0
