sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz,Fx,Fy,Fz,Tx,Ty,Tz
image_1.png,surface,0.0,0.0,1.4369838277066045,18.67897347150388,-8.270680217208728,0.0,2.0718503774730004,0.4903033717456161,0.0,0.0,0.0,2.5057929389871285,0,0,0,0,0,0,0.2078566915381869,0.0240417254192626,0.6341954030493039,0.0,0.0,0.0
image_2.png,surface,0.0,0.0,1.5717149520323734,7.889426140533854,-5.88137599705744,0.0,0.0710591849282281,0.0035090144446155,0.0,0.0,0.0,-1.4269528664925804,0,0,0,0,0,0,0.0504232592660837,-0.0103777571544118,0.3514948917241925,0.0,0.0,0.0
image_3.png,surface,0.0,0.0,2.207641547240041,-10.144135530001732,22.79191511882138,0.0,2.672247877884608,0.7094989176597983,0.0,0.0,0.0,-0.6835300026182569,0,0,0,0,0,0,0.3159945850294217,-0.0228965068034658,1.036189675217705,0.0,0.0,0.0
image_4.png,surface,0.0,0.0,2.002369473812033,-21.40301643933964,7.864672527195789,0.0,0.4619666853118503,-2.3562313848010925,0.0,0.0,0.0,-1.785784741634091,0,0,0,0,0,0,0.1134751616985919,-0.3889134103401196,1.1785570641012348,0.0,0.0,0.0
image_5.png,surface,0.0,0.0,0.67620744874453,-2.542309739597577,17.492365909124658,0.0,-0.3289644945293994,-0.5829454580789893,0.0,0.0,0.0,-1.911996836645604,0,0,0,0,0,0,-0.0070539601200743,-0.0219400604869761,0.0801201755621601,0.0,0.0,0.0
image_6.png,surface,0.0,0.0,0.8936946476935175,12.697059661932997,-21.182518315484195,0.0,-2.410552749034138,-1.3104601859860374,0.0,0.0,0.0,-1.6121537308343994,0,0,0,0,0,0,-0.1573466845424712,-0.0857875714201445,0.5167081422625845,0.0,0.0,0.0
image_7.png,surface,0.0,0.0,0.6763892173058654,-5.193923477097322,-13.2572409410117,0.0,1.4660365561573472,1.1031064419712644,0.0,0.0,0.0,-1.833881420584756,0,0,0,0,0,0,0.0487096111333537,9.59592521477907e-05,0.1474675695129611,0.0,0.0,0.0
image_8.png,surface,0.0,0.0,0.5864753143856669,13.081229626773547,19.4968827225617,0.0,1.9622911524745423,0.7364419031727547,0.0,0.0,0.0,0.0977458566408451,0,0,0,0,0,0,0.0418032743426532,-0.0003256322163048,0.1597982163762343,0.0,0.0,0.0
image_9.png,surface,0.0,0.0,2.4400122948626013,-13.044144508387909,8.16324769205548,0.0,1.207044709464868,2.0433064955140265,0.0,0.0,0.0,2.716430078095332,0,0,0,0,0,0,0.1725244934480804,0.2429121947484694,0.856276560807359,0.0,0.0,0.0
image_10.png,surface,0.0,0.0,2.6273972691574645,-18.78201349824196,3.952440078189629,0.0,-0.7174958815741804,1.3307044842627171,0.0,0.0,0.0,-2.142853180990341,0,0,0,0,0,0,-0.2593513613597258,0.2668390836856536,1.4059215087985348,0.0,0.0,0.0
