sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz
image_1.png,surface,0.0,0.0,1.624380593247925,18.67897347150388,-8.270680217208728,0.0,2.0718503774730004,0.4903033717456161,0.0,0.0,0.0,2.5057929389871285,0,0,0,0,0,0
image_2.png,surface,0.0,0.0,1.7860579424388483,7.889426140533854,-5.88137599705744,0.0,0.0710591849282281,0.0035090144446155,0.0,0.0,0.0,-1.4269528664925804,0,0,0,0,0,0
image_3.png,surface,0.0,0.0,2.5491698566880494,-10.144135530001732,22.79191511882138,0.0,2.672247877884608,0.7094989176597983,0.0,0.0,0.0,-0.6835300026182569,0,0,0,0,0,0
image_4.png,surface,0.0,0.0,2.3028433685744405,-21.40301643933964,7.864672527195789,0.0,0.4619666853118503,-2.3562313848010925,0.0,0.0,0.0,-1.785784741634091,0,0,0,0,0,0
image_5.png,surface,0.0,0.0,0.7114489384934362,-2.542309739597577,17.492365909124658,0.0,-0.3289644945293994,-0.5829454580789893,0.0,0.0,0.0,-1.911996836645604,0,0,0,0,0,0
image_6.png,surface,0.0,0.0,0.9724335772322208,12.697059661932997,-21.182518315484195,0.0,-2.410552749034138,-1.3104601859860374,0.0,0.0,0.0,-1.6121537308343994,0,0,0,0,0,0
image_7.png,surface,0.0,0.0,0.7116670607670383,-5.193923477097322,-13.2572409410117,0.0,1.4660365561573472,1.1031064419712644,0.0,0.0,0.0,-1.833881420584756,0,0,0,0,0,0
image_8.png,surface,0.0,0.0,0.6037703772628005,13.081229626773547,19.4968827225617,0.0,1.9622911524745423,0.7364419031727547,0.0,0.0,0.0,0.0977458566408451,0,0,0,0,0,0
image_9.png,surface,0.0,0.0,2.828014753835121,-13.044144508387909,8.16324769205548,0.0,1.207044709464868,2.0433064955140265,0.0,0.0,0.0,2.716430078095332,0,0,0,0,0,0
image_10.png,surface,0.0,0.0,3.052876722988957,-18.78201349824196,3.952440078189629,0.0,-0.7174958815741804,1.3307044842627171,0.0,0.0,0.0,-2.142853180990341,0,0,0,0,0,0
image_11.png,surface,0.0,0.0,1.7485334966783492,4.74645452247712,5.237527451985835,0.0,2.0431878903829253,1.6096215360757034,0.0,0.0,0.0,0.6676464059804554,0,0,0,0,0,0
image_12.png,surface,0.0,0.0,3.4065223535671625,-6.77767055825565,9.952259414348564,0.0,-2.061630498877263,0.045805940315847,0.0,0.0,0.0,1.0615973942971273,0,0,0,0,0,0
image_13.png,surface,0.0,0.0,3.0907931067089933,-12.160925897746784,4.721691133236552,0.0,-1.1584966342821807,-1.74810002709164,0.0,0.0,0.0,-1.528073800430276,0,0,0,0,0,0
image_15.png,surface,0.0,0.0,1.6015531997988104,22.52646082574292,4.219411523918802,0.0,1.0223373369075217,-1.6078379588479943,0.0,0.0,0.0,1.41244782111374,0,0,0,0,0,0
image_16.png,surface,0.0,0.0,3.3630414893130487,-8.321892309912439,22.88417708861751,0.0,0.6515854288370382,-2.2394884405500832,0.0,0.0,0.0,2.132819768149698,0,0,0,0,0,0
image_17.png,surface,0.0,0.0,2.746789536901592,-5.464727144235859,-18.4195072179686,0.0,-1.3831745599841136,0.8406241834624533,0.0,0.0,0.0,0.9532779097034064,0,0,0,0,0,0
image_18.png,surface,0.0,0.0,1.5610772873231733,-0.6751976938150156,22.82390077845405,0.0,1.33547852090674,0.4561831865446047,0.0,0.0,0.0,-0.6332530541936601,0,0,0,0,0,0
image_19.png,surface,0.0,0.0,3.166498681834882,14.195425240849303,-16.1143219351123,0.0,0.8263086073981547,0.7026092977554861,0.0,0.0,0.0,1.0651497622493045,0,0,0,0,0,0
image_20.png,surface,0.0,0.0,0.5123368998953866,15.472784938845551,13.925683461375431,0.0,-2.285980484568646,-1.481948812533421,0.0,0.0,0.0,-0.0963593192826999,0,0,0,0,0,0
image_23.png,surface,0.0,0.0,0.7453698215907858,-5.231943675443229,-2.559271277788554,0.0,1.4076795738987564,0.0209565418863455,0.0,0.0,0.0,1.9118738589709745,0,0,0,0,0,0
image_24.png,surface,0.0,0.0,3.0870694685080604,6.618076139443067,-16.71575916805023,0.0,1.3218952960302928,-2.5758240816698783,0.0,0.0,0.0,1.170456036323408,0,0,0,0,0,0
image_27.png,surface,0.0,0.0,1.925460243288227,-18.33059410705256,9.69012342541028,0.0,-2.9229777493717,-0.3435306764132974,0.0,0.0,0.0,2.968982855283522,0,0,0,0,0,0
image_28.png,surface,0.0,0.0,2.9508044914171965,-3.733433977107376,-11.747990566624845,0.0,-1.9493445926795832,0.2460198865155274,0.0,0.0,0.0,0.7501553256115283,0,0,0,0,0,0
image_29.png,surface,0.0,0.0,2.284814092318877,7.066505141999691,0.1378499435137913,0.0,1.700586900356412,0.3592372578341525,0.0,0.0,0.0,-2.5879504536583067,0,0,0,0,0,0
image_31.png,surface,0.0,0.0,1.5871327277767675,6.225240199046477,-21.70320869046308,0.0,2.118095204114299,-1.6117247312834304,0.0,0.0,0.0,2.4940851780511952,0,0,0,0,0,0
image_32.png,surface,0.0,0.0,1.339054015375159,12.945888436427431,20.692207951756497,0.0,0.777195146632317,0.2726545769016406,0.0,0.0,0.0,1.77042040368738,0,0,0,0,0,0
image_34.png,surface,0.0,0.0,1.2672005960947574,13.0436462055499,-3.803629049039815,0.0,2.506018799060297,1.049836315770505,0.0,0.0,0.0,2.601638016995648,0,0,0,0,0,0
image_35.png,surface,0.0,0.0,1.5185343146128465,-9.192367983304576,12.024337239672285,0.0,1.329170916594715,1.1149100880509355,0.0,0.0,0.0,-1.5306554260605485,0,0,0,0,0,0
image_36.png,surface,0.0,0.0,1.82112900484048,-13.110632787366065,20.308601804365097,0.0,-2.034595110744316,-1.1290844971889151,0.0,0.0,0.0,0.997355868237744,0,0,0,0,0,0
image_37.png,surface,0.0,0.0,3.030502593180892,-2.934162550414708,-20.52340980547157,0.0,1.4566642740769793,-1.6945737290319198,0.0,0.0,0.0,1.6213547860046198,0,0,0,0,0,0
image_39.png,surface,0.0,0.0,2.9892241086679547,-17.27109289441178,17.677803831139826,0.0,-2.3395264871499823,-0.3274027883866366,0.0,0.0,0.0,2.320499990356333,0,0,0,0,0,0
image_40.png,surface,0.0,0.0,2.07709914467932,11.49703270095433,-6.528711260109812,0.0,0.8109255556030585,2.710819363884583,0.0,0.0,0.0,-1.5997785186460207,0,0,0,0,0,0
image_42.png,surface,0.0,0.0,1.5056258276320602,3.117872902527162,-24.6090001513326,0.0,-1.3146890209259596,-0.3993271186126116,0.0,0.0,0.0,1.4575537231041729,0,0,0,0,0,0
image_43.png,surface,0.0,0.0,1.8775907676628465,4.662220551194678,15.578424180172965,0.0,-1.6375733172612432,-1.826198443592427,0.0,0.0,0.0,-0.5047691724128467,0,0,0,0,0,0
image_44.png,surface,0.0,0.0,3.321468969041614,8.786911447586386,18.418619734701984,0.0,-1.0223322262738477,1.0298145637514338,0.0,0.0,0.0,-0.4007399601088126,0,0,0,0,0,0
image_45.png,surface,0.0,0.0,1.5648424399847465,-21.455828584907085,-2.10656833515657,0.0,0.8393650381631589,-0.053709985915523,0.0,0.0,0.0,-0.0152757928671247,0,0,0,0,0,0
image_46.png,surface,0.0,0.0,1.018957031772137,-20.05034452487638,12.178346442888524,0.0,1.8690554264373207,1.0915364176991464,0.0,0.0,0.0,-1.48380711101648,0,0,0,0,0,0
image_48.png,surface,0.0,0.0,2.457774856374765,-4.776580154075784,-5.9823972383622985,0.0,-0.6407771144470453,2.0509118226141747,0.0,0.0,0.0,-0.1633007884786241,0,0,0,0,0,0
image_49.png,surface,0.0,0.0,0.8795427794254875,-0.7042642475807697,-14.856385376408957,0.0,0.1136971556950376,1.2718111748491905,0.0,0.0,0.0,2.545859368351333,0,0,0,0,0,0
image_50.png,surface,0.0,0.0,0.8663042560178318,-13.144686367467836,-13.66765256339691,0.0,-0.0690609359124553,1.3933009309022342,0.0,0.0,0.0,2.480107283416551,0,0,0,0,0,0
image_51.png,surface,0.0,0.0,1.4110846728182,2.782889830064218,-21.3044302638112,0.0,0.3220666472091164,-0.2996668529294072,0.0,0.0,0.0,-1.9055731744501885,0,0,0,0,0,0
image_52.png,surface,0.0,0.0,3.222947304195001,14.79280512831854,14.200844819356542,0.0,-1.946838199986412,0.1999908202675067,0.0,0.0,0.0,2.0105512059352684,0,0,0,0,0,0
image_53.png,surface,0.0,0.0,2.5238115529788883,14.51358835030416,-12.33207159630155,0.0,-0.4452699927649776,0.9710428768505824,0.0,0.0,0.0,2.3529530239413683,0,0,0,0,0,0
image_54.png,surface,0.0,0.0,1.16580246914033,-2.475765126369017,-14.012615480952745,0.0,-1.8849577196835088,-2.319459153734143,0.0,0.0,0.0,-2.6134815620362755,0,0,0,0,0,0
image_55.png,surface,0.0,0.0,2.310462681865756,-12.57468802001927,-7.52421884308249,0.0,-0.2320126863021022,1.1385859016430042,0.0,0.0,0.0,-0.5130870393446276,0,0,0,0,0,0
image_56.png,surface,0.0,0.0,2.480719501435736,-15.661916715484535,15.745312285473,0.0,1.055983005955662,-2.2805619701834066,0.0,0.0,0.0,-1.6365370762789406,0,0,0,0,0,0
image_57.png,surface,0.0,0.0,2.069164039723535,-1.2645063147059084,-19.20791887344206,0.0,2.629394723028088,0.4273776150918467,0.0,0.0,0.0,-2.649068147733688,0,0,0,0,0,0
image_58.png,surface,0.0,0.0,2.778147381611986,8.413166587733473,16.941983860408268,0.0,-0.1460972920580953,-0.3617883364543223,0.0,0.0,0.0,0.2400580348710677,0,0,0,0,0,0
image_59.png,surface,0.0,0.0,0.5742169659774707,-10.278880618728008,-16.341247181002778,0.0,-0.4459597786817412,2.4153391208962063,0.0,0.0,0.0,-0.6308020888266013,0,0,0,0,0,0
image_60.png,surface,0.0,0.0,1.0733516813118604,21.6206202825278,2.2293552163603425,0.0,-1.088867840647812,0.9320612947643228,0.0,0.0,0.0,0.774305232617067,0,0,0,0,0,0
image_61.png,surface,0.0,0.0,3.399115233275358,-0.9195067675173406,24.3503316034138,0.0,1.1732655535408956,-0.3283566605371418,0.0,0.0,0.0,-1.3091187774302384,0,0,0,0,0,0
image_62.png,surface,0.0,0.0,1.9932200052704965,5.085479015086338,12.711742269310404,0.0,1.1219738561019683,-2.533423093608049,0.0,0.0,0.0,-1.4633970657423332,0,0,0,0,0,0
image_63.png,surface,0.0,0.0,0.7295443951805876,23.772364821900787,-7.204086165093045,0.0,-0.9702444941857492,-2.472880956299803,0.0,0.0,0.0,0.376923712233308,0,0,0,0,0,0
