sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz,Fx,Fy,Fz,Tx,Ty,Tz
image_5.png,surface,0.0,0.0,1.4369838277066045,18.67897347150388,-8.270680217208728,0.0,2.0718503774730004,0.4903033717456161,0.0,0.0,0.0,2.5057929389871285,0,0,0,0,0,0,0.4781839235313487,0.1458501977522041,0.9588473563556386,0.0,0.0,0.0
image_6.png,surface,0.0,0.0,1.5717149520323734,7.889426140533854,-5.88137599705744,0.0,0.0710591849282281,0.0035090144446155,0.0,0.0,0.0,-1.4269528664925804,0,0,0,0,0,0,0.1020472897370737,-0.0367870018274852,0.5600038525182895,0.0,0.0,0.0
image_7.png,surface,0.0,0.0,2.207641547240041,-10.144135530001732,22.79191511882138,0.0,2.672247877884608,0.7094989176597983,0.0,0.0,0.0,-0.6835300026182569,0,0,0,0,0,0,0.7139246835312402,0.0868116611438858,1.5737183447083158,0.0,0.0,0.0
image_8.png,surface,0.0,0.0,2.002369473812033,-21.40301643933964,7.864672527195789,0.0,0.4619666853118503,-2.3562313848010925,0.0,0.0,0.0,-1.785784741634091,0,0,0,0,0,0,0.1417549215586176,-1.846235560991492,2.810170497767191,0.0,0.0,0.0
image_9.png,surface,0.0,0.0,0.67620744874453,-2.542309739597577,17.492365909124658,0.0,-0.3289644945293994,-0.5829454580789893,0.0,0.0,0.0,-1.911996836645604,0,0,0,0,0,0,-0.0821911909913113,-0.092682479652339,0.2355774325935542,0.0,0.0,0.0
image_10.png,surface,0.0,0.0,0.8936946476935175,12.697059661932997,-21.182518315484195,0.0,-2.410552749034138,-1.3104601859860374,0.0,0.0,0.0,-1.6121537308343994,0,0,0,0,0,0,-0.2850439082307274,-0.1058776633739104,0.6594372777581843,0.0,0.0,0.0
image_11.png,surface,0.0,0.0,0.6763892173058654,-5.193923477097322,-13.2572409410117,0.0,1.4660365561573472,1.1031064419712644,0.0,0.0,0.0,-1.833881420584756,0,0,0,0,0,0,0.1377188692957404,0.0599588015674406,0.2490558433988274,0.0,0.0,0.0
image_12.png,surface,0.0,0.0,0.5864753143856669,13.081229626773547,19.4968827225617,0.0,1.9622911524745423,0.7364419031727547,0.0,0.0,0.0,0.0977458566408451,0,0,0,0,0,0,0.179528231198368,0.0358431403309493,0.351677998034005,0.0,0.0,0.0
image_13.png,surface,0.0,0.0,2.4400122948626013,-13.044144508387909,8.16324769205548,0.0,1.207044709464868,2.0433064955140265,0.0,0.0,0.0,2.716430078095332,0,0,0,0,0,0,0.4471221487631253,0.5697383958464601,1.203810103829007,0.0,0.0,0.0
image_14.png,surface,0.0,0.0,2.6273972691574645,-18.78201349824196,3.952440078189629,0.0,-0.7174958815741804,1.3307044842627171,0.0,0.0,0.0,-2.142853180990341,0,0,0,0,0,0,-0.4544759212119272,0.3694462669740673,1.8826499514160555,0.0,0.0,0.0
image_15.png,surface,0.0,0.0,1.5404445805652909,4.74645452247712,5.237527451985835,0.0,2.0431878903829253,1.6096215360757034,0.0,0.0,0.0,0.6676464059804554,0,0,0,0,0,0,0.2212904145111955,0.0905871071300294,0.4439970732365239,0.0,0.0,0.0
