sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,object_x,object_y,object_z,object_Rx,object_Ry,object_Rz,Fx,Fy,Fz,Tx,Ty,Tz
image_1.png,surface,0.0,0.0,1.4369838277066045,18.67897347150388,-8.270680217208728,0.0,3.453083962455001,0.8171722862426938,0.0,0.0,0.0,4.176321564978547,0,0,0,0,0,0,0.6499345359177121,0.1078928076690144,1.318902468063596,0.0,0.0,0.0
image_2.png,surface,0.0,0.0,1.5717149520323734,7.889426140533854,-5.88137599705744,0.0,0.1184319748803802,0.0058483574076925,0.0,0.0,0.0,-2.378254777487634,0,0,0,0,0,0,0.1505552504462832,0.0022039165944112,0.721580656403868,0.0,0.0,0.0
image_3.png,surface,0.0,0.0,2.207641547240041,-10.144135530001732,22.79191511882138,0.0,4.453746463141013,1.182498196099664,0.0,0.0,0.0,-1.1392166710304288,0,0,0,0,0,0,0.6935458155726955,0.0277432355881774,1.636377547226765,0.0,0.0,0.0
image_4.png,surface,0.0,0.0,2.002369473812033,-21.40301643933964,7.864672527195789,0.0,0.7699444755197505,-3.927052308001821,0.0,0.0,0.0,-2.976307902723485,0,0,0,0,0,0,0.2744538367106547,-0.9934897340237182,2.0670502869187133,0.0,0.0,0.0
image_5.png,surface,0.0,0.0,0.67620744874453,-2.542309739597577,17.492365909124658,0.0,-0.5482741575489991,-0.9715757634649822,0.0,0.0,0.0,-3.1866613944093403,0,0,0,0,0,0,-0.0548496763123053,-0.130885273724628,0.2550615070603223,0.0,0.0,0.0
image_6.png,surface,0.0,0.0,0.8936946476935175,12.697059661932997,-21.182518315484195,0.0,-4.017587915056896,-2.1841003099767287,0.0,0.0,0.0,-2.686922884723999,0,0,0,0,0,0,-0.319768111268413,-0.1406133395489243,0.7042637121038526,0.0,0.0,0.0
image_7.png,surface,0.0,0.0,0.6763892173058654,-5.193923477097322,-13.2572409410117,0.0,2.443394260262245,1.838510736618774,0.0,0.0,0.0,-3.056469034307927,0,0,0,0,0,0,0.1386951617265985,0.0664132411012517,0.2655119647423431,0.0,0.0,0.0
image_8.png,surface,0.0,0.0,0.5864753143856669,13.081229626773547,19.4968827225617,0.0,3.270485254124237,1.2274031719545913,0.0,0.0,0.0,0.1629097610680752,0,0,0,0,0,0,0.2185395983478657,0.0221335520937659,0.4227243627434103,0.0,0.0,0.0
image_9.png,surface,0.0,0.0,2.4400122948626013,-13.044144508387909,8.16324769205548,0.0,2.0117411824414466,3.405510825856711,0.0,0.0,0.0,4.527383463492219,0,0,0,0,0,0,0.3448564678119782,0.6545962636925169,1.4095825184929098,0.0,0.0,0.0
image_10.png,surface,0.0,0.0,2.6273972691574645,-18.78201349824196,3.952440078189629,0.0,-1.195826469290301,2.217840807104529,0.0,0.0,0.0,-3.5714219683172352,0,0,0,0,0,0,-0.6435015069150034,0.8657317880576126,2.000491143301619,0.0,0.0,0.0
